,album_artist,album_mood,album_title,allmusic_href,lyrics,lyrics_href,track_genres,track_length,track_moods,track_title,track_url
30,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Little by little the night turns around. 
Counting the leaves which tremble and turn. 
Lotus's lean on each other in union. 
Over the hills where a swallow is resting. 
Set the controls for the heart of the sun.

Over the mountain watching the watcher. 
Breaking the darkness waking the grapevine. 
Morning to birth is born into shadow 
Love is the shadow that ripens the wine. 
Set the controls for the heart of the sun. 
The heart of the sun, the heart of the sun. 

Who is the man who arrives at the wall? 
Making the shape of his questions at asking. 
Thinking the sun will fall in the evening. 
Will he remember the lesson of giving? 
Set the controls for the heart of the sun. 
The heart of the sun, the heart of the sun.",/lyric/1530683/Pink+Floyd/Set+the+Controls+for+the+Heart+of+the+Sun,['Pop/Rock'],9:27,"['hypnotic', 'nocturnal', 'eerie', 'ominous', 'atmospheric', 'detached', 'literate', 'plaintive']",Set the Controls for the Heart of the Sun,https://www.allmusic.com/song/set-the-controls-for-the-heart-of-the-sun-mt0042079290
31,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Following the path as it leads toward
The darkness in the north
Weary stranger's faces show their sympathy
They've seen that hope before

And if you want to stay for a little bit
Rest your aching limbs for a little bit
For you the night is beckoning
And now you can't delay
You hear the night birds calling you
But you can't catch the words they say
And you must you realize be on your way

Mystery swelling, creatures crawling
Hear the roar Jer louder in your ears
You know the folly was your own
But the force behind can't conquer all you fears

And if you want to stay for a little bit
Rest your aching limbs for a little bit
For you the night is beckoning and you know
And now you can't delay
You hear the night birds calling you
But you can't catch the words they say
And you must you realize be on your way

Throw your thoughts back many years
To the time when love was life with every morning
Perhaps a day will come when the match 
For me the curlers past warning

And if you want to stay for a little bit
Rest your aching limbs for a little bit
For you the night is beckoning
And now you can't delay
You hear the night birds calling you
But you can't catch the words they say
And you must you realize be on your way",/lyric/1530711/Pink+Floyd/The+Narrow+Way%2C+Pt.+1,['Pop/Rock'],3:28,"['eerie', 'hypnotic', 'trippy', 'atmospheric', 'pastoral', 'plaintive', 'smooth', 'stylish']","The Narrow Way, Pt. 1",https://www.allmusic.com/song/the-narrow-way-pt-1-mt0042079298
32,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Following the path as it leads towards
The darkness in the north
Weary strangers' faces show their sympathy
They've seen that hope before

But if you want to stay for a little bit
Rest your aching limbs for a little bit
Before you, the night is beckoning
And you know you can't delay
You hear the night birds calling you
But you can't catch the words they say
Close your ears and eyes, be on your way

Mist is swirling, creatures crawling
Hear the roar get louder in your ears
You know, the folly was your own
But the force behind can't conquer all your fears

And if you want to stay for a little bit
Rest your aching limbs for a little bit
Before you, the night is beckoning
And you know you can't delay
You hear the night birds calling you
But you can't catch the words they say
Close your ears and eyes, be on your way

Pull your thoughts back many years
To the time when there was life with every morning
Perhaps a day will come
When the light will be as clear as on that morning

And if you want to stay for a little bit
Rest your aching limbs for a little bit
Before you, the night is beckoning
And you know you can't delay
You hear the night birds calling you
But you can't catch the words they say
Close your ears and eyes, be on your way",/lyric/1530713/Pink+Floyd/The+Narrow+Way%2C+Pt.+3,['Pop/Rock'],5:57,"['eerie', 'hypnotic', 'trippy', 'atmospheric', 'dramatic', 'dreamy', 'druggy', 'lush']","The Narrow Way, Pt. 3",https://www.allmusic.com/song/the-narrow-way-pt-3-mt0042079300
33,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Overhead the albatross
Hangs motionless upon the air
And deep beneath the rolling waves
In labyrinths of coral caves
An echo of a distant time
Comes willowing across the sand
And everything is green and submarine

And no one called us to the land
And no one knows the where's or why's
Something stirs and something tries
Starts to climb toward the light

Strangers passing in the street
By chance two separate glances meet
And I am you and what I see is me
And do I take you by the hand
And lead you through the land
And help me understand
The best I can

And no one called us to the land
And no one crosses there alive
No one speaks and no one tries
No one flies around the sun

Almost everyday you fall
Upon my waking eyes
Inviting and inciting me
To rise
And through the window in the wall
Come streaming in on sunlight wings
A million bright ambassadors of morning

And no one sings me lullabys
And no one makes me close my eyes
So I throw the windows wide
And call to you across the sky",/lyric/13463711/Pink+Floyd/Echoes,['Pop/Rock'],23:34,"['epic', 'hypnotic', 'intense', 'eerie', 'ominous', 'rousing', 'druggy', 'trippy']",Echoes,https://www.allmusic.com/song/echoes-mt0042079314
34,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Bridges burning gladly 
Merging with the shadows
Flickering between the lines
Stolen moments floating softly on the air
Borne on wings of fire and climbing higher

Ancient bonds are breaking
Moving on and changing sides
Dreaming of a new day
Cast aside the other way 
Magic visions stirring
Kindled by and burning flames rise in her eye 

The doorway stands ajar
The walls that once were high 
Beyond the gilded cage
Beyond the reach of ties
The moment is at hand
She breaks the golden band",/lyric/13463714/Pink+Floyd/Burning+Bridges,['Pop/Rock'],3:30,"['druggy', 'eerie', 'hypnotic', 'amiable/good-natured', 'dramatic', 'ethereal', 'nocturnal', 'soothing']",Burning Bridges,https://www.allmusic.com/song/burning-bridges-mt0042079317
35,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Come on, my friends,
Let's make for the hills.
They say there's gold but I'm looking for thrills.
You can get your hands on whatever we find,
Because I'm only coming along for the ride.

Well, you go your way,
I'll go mine.
I don't care if we get there on time.
Everybody's searching for something, they say.
I'll get my kicks on the way.
Over the mountains, across the seas
Who knows what will be waiting for me?
I could sail forever to strange sounding names.
Faces of people and places don't change.

All I have to do is just close my eyes
To see the seagulls wheeling on those far distant skies.
All I want to tell you, all I want to say 
Is count me in on the journey.
Don't expect me to stay.",/lyric/3319459/Pink+Floyd/The+Gold+It%27s+in+the...,['Pop/Rock'],3:07,"['eerie', 'amiable/good-natured', 'exuberant', 'fun', 'playful', 'rollicking', 'rousing', 'rowdy']",The Gold It's in the...,https://www.allmusic.com/song/the-gold-its-in-the-mt0042079318
36,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Heaven sent the promised land
Looks alright from where I stand
'Cause I'm the man on the outside looking in

Waiting on the first step
Show me where the key is kept
Point me down the right line because it's time

To let me in from the cold
Turn my lead into gold
'Cause there's a chill wind blowing in my soul
And I think I'm growing old

Flash the readies
What's, uh the deal?
Got to make it to the next meal
Try to keep up with the turning of the wheel

Mile after mile (mile after mile)
Stone after stone (stone after stone)
you turn to speak but you're alone
Million miles from home, you're on your own

So let me in from the cold
Turn my lead into gold
'Cause there's a chill wind blowing in my soul
And I think I'm growing old

Fire bright by candlelight
And her by my side
And if she prefers we will never stir again

Someone sent the promised land
And I grabbed it with both hands
Now I'm the man on the inside looking out

Hear me shout ""Come on in,
What's the news and where you been?""
'Cause there's no wind left in my soul
And I've grown old",/lyric/3319460/Pink+Floyd/Wot%27s...Uh+the+Deal,['Pop/Rock'],5:09,"['druggy', 'eerie', 'hypnotic', 'amiable/good-natured', 'dramatic', 'ethereal', 'nocturnal', 'soothing']",Wot's...Uh the Deal,https://www.allmusic.com/song/wotsuh-the-deal-mt0042079319
37,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"You shout in your sleep.
Perhaps the price is just too steep.
Is your conscience at rest 
If once put to the test?
You awake with a start 
To just the beating of your heart.
Just one man beneath the sky,
Just two ears, just two eyes.

You set sail across the sea 
Of long past thoughts and memories.
Childhood's end, your fantasies 
Merge with harsh realities.
And then as the sail is hoist,
You find your eyes are growing moist.
All the fears never voiced 
Say you have to make your final choice.

Who are you and who am I 
To say we know the reason why?
Some are born; some men die 
Beneath one infinite sky.
There'll be war, there'll be peace.
But everything one day will cease.
All the iron turned to rust;
All the proud men turned to dust.
And so all things, time will mend.
So this song will end.",/lyric/1530655/Pink+Floyd/Childhood%27s+End,['Pop/Rock'],4:33,"['eerie', 'hypnotic', 'bleak', 'brash', 'dramatic', 'dreamy', 'exuberant', 'nocturnal']",Childhood's End,https://www.allmusic.com/song/childhoods-end-mt0042079321
38,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Stay! 
And help me to end the day
And if you don’t mind
We’ll break a bottle of wine
Stick around 
And maybe we’ll put one down
'Cause I wanna find 
What lies behind those eyes

Midnight blue
Burning gold
A yellow moon
Is growing cold

I rise
Looking through my morning eyes
Surprised 
To find you by my side
Rack my brain 
And try to remember your name
To find 
The words to tell you good-bye

Morning dues
Newborn day
Midnight blue
Turned to gray

Midnight blue
Burning gold
A yellow moon
Is growing cold",/lyric/1530657/Pink+Floyd/Stay,['Pop/Rock'],4:07,"['druggy', 'eerie', 'hypnotic', 'amiable/good-natured', 'dramatic', 'ethereal', 'nocturnal', 'soothing']",Stay,https://www.allmusic.com/song/stay-mt0042079323
39,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"[Female announcer  announcing flights at airport  including 'Rome'] 

""Live for today  gone tomorrow  that's me  Ha Ha Haa!"" 

(Instrumental)",/lyric/31397099/Pink+Floyd/On+the+Run,['Pop/Rock'],3:45,"['dramatic', 'druggy', 'eerie', 'ethereal', 'hypnotic', 'nocturnal', 'spacey', 'spooky']",On the Run,https://www.allmusic.com/song/on-the-run-mt0042079327
40,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Wasting my time, 
Resting my mind 
And I'll never pine 
For the sad days and the bad days 
When we was workin' from nine to five. 
And if you don't mind 
I'll spend my time 

Here by the fire side 
In the warm light and the love in her eyes. 
And if you don't mind 
I'll spend my time 
Here by the fire side 
In the warm light of her eyes",/lyric/1530581/Pink+Floyd/Biding+My+Time+%5B%23%5D,['Pop/Rock'],6:53,"['bleak', 'brooding', 'detached', 'dramatic', 'druggy', 'eerie', 'epic', 'ethereal']",Time,https://www.allmusic.com/song/time-mt0042079328
41,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"All that you touch
And all that you see
All that you taste
All you feel
And all that you love
And all that you hate
All you distrust
All you save
And all that you give
And all that you deal
And all that you buy
Beg, borrow or steal
And all you create
And all you destroy
And all that you do
And all that you say
And all that you eat
And everyone you meet (everyone you meet)
And all that you slight
And everyone you fight
And all that is now
And all that is gone
And all that's to come
And everything under the sun is in tune
But the sun is eclipsed by the moon",/lyric/24585409/Pink+Floyd/Eclipse+%5B2011+Remaster%5D,['Pop/Rock'],2:12,"['dramatic', 'druggy', 'eerie', 'enigmatic', 'ethereal', 'hypnotic', 'lush', 'nocturnal']",Eclipse,https://www.allmusic.com/song/eclipse-mt0042079334
42,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Welcome my son
Welcome to the machine
Where have you been?
It's alright we know where you've been

You've been in the pipeline
Filling in time
Provided with toys and scouting for boys
You bought a guitar to punish your ma

And you didn't like school
And you know you're nobody's fool
So welcome to the machine

Welcome my son
Welcome to the machine
What did you dream?
It's alright we told you what to dream

You dreamed of a big star
He played a mean guitar
He always ate in the Steak Bar
He loved to drive in his Jaguar
So welcome to the machine",/lyric/1534033/Pink+Floyd/Welcome+to+the+Machine+%5BNew+Age+Version%5D,['Pop/Rock'],7:31,"['angst-ridden', 'bitter', 'bleak', 'brooding', 'dramatic', 'druggy', 'eerie', 'gloomy']",Welcome to the Machine,https://www.allmusic.com/song/welcome-to-the-machine-mt0042079336
43,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Come in here, dear boy, have a cigar
You're gonna go far, you're gonna fly
You're never gonna die
You're gonna make it if you try
They're gonna love you
Well I've always had a deep respect
And I mean that most sincere
The band is just fantastic
That is really what I think
Oh by the way, which one's pink?
And did we tell you the name of the game, boy
We call it 'riding the gravy train'

We're just knocked out
We heard about the sell out
You gotta get an album out
You owe it to the people
We're so happy we can hardly count
Everybody else is just green
Have you seen the chart?
It's a helluva start
It could be made into a monster
If we all pull together as a team
And did we tell you the name of the game, boy
We call it 'riding the gravy train'",/lyric/395910/Pink+Floyd/Have+a+Cigar,['Pop/Rock'],5:07,"['acerbic', 'atmospheric', 'bitter', 'cynical/sarcastic', 'eerie', 'ironic', 'literate', 'nocturnal']",Have a Cigar,https://www.allmusic.com/song/have-a-cigar-mt0042079337
44,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Big man, pig man
Ha, ha, charade you are
You well heeled big wheel
Ha, ha, charade you are
And when your hand is on your heart
You're nearly a good laugh
Almost a joker
With your head down in the pig bin
Saying 'Keep on digging'
Pig stain on your fat chin
What do you hope to find
Down in the pig mine?
You're nearly a laugh
You're nearly a laugh
But you're really a cry

Bus stop rat bag
Ha, ha, charade you are
You fucked up old hag
Ha, ha, charade you are
You radiate cold shafts of broken glass
You're nearly a good laugh
Almost worth a quick grin
You like the feel of steel
You're hot stuff with a hatpin
And good fun with a hand gun
You're nearly a laugh
You're nearly a laugh
But you're really a cry

Hey you, Whitehouse
Ha, ha, charade you are
You house proud town mouse
Ha, ha, charade you are
You're trying to keep our feelings off the street
You're nearly a real treat
All tight lips and cold feet
And do you feel abused?
You got to stem the evil tide
And keep it all on the inside
Mary you're nearly a treat
Mary you're nearly a treat
But you're really a cry",/lyric/3447770/Pink+Floyd/Pigs+%28Three+Different+Ones%29,['Pop/Rock'],11:26,"['acerbic', 'atmospheric', 'bitter', 'bleak', 'brooding', 'druggy', 'eerie', 'enigmatic']",Pigs (Three Different Ones),https://www.allmusic.com/song/pigs-three-different-ones-mt0042079342
45,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Momma loves her baby
And daddy loves you too
And the sea may look warm to you babe
And the sky may look blue
Oh baby
Oh baby blue
Oh babe

If you should go skating
On the thin ice of modern life
Dragging behind you the silent reproach
Of a million tear-stained eyes
Don't be surprised when a crack in the ice
Appears under your feet
You slip out of your depth and out of your mind
With your fear flowing out behind you
As you claw the thin ice",/lyric/30606312/Pink+Floyd/The+Thin+Ice+%5BThe+Wall+Work+in+Progress+Pt.+1%2C+1979%5D+%5BProgramme+3%5D+%5BBan,['Pop/Rock'],2:26,"['acerbic', 'angst-ridden', 'bitter', 'bleak', 'brooding', 'dramatic', 'druggy', 'eerie']",The Thin Ice,https://www.allmusic.com/song/the-thin-ice-mt0042079346
46,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Daddy's flown across the ocean
Leaving just a memory
Snapshot in the family album
Daddy what else did you leave for me?
Daddy, what'd'ja leave behind for me?
All in all it was just a brick in the wall
All in all it was all just bricks in the wall",/lyric/3447775/Pink+Floyd/Another+Brick+in+the+Wall%2C+Pt.+1,['Pop/Rock'],3:11,"['angry', 'angst-ridden', 'atmospheric', 'bitter', 'brooding', 'cold', 'druggy', 'eerie']","Another Brick in the Wall, Pt. 1",https://www.allmusic.com/song/another-brick-in-the-wall-pt-1-mt0042079347
47,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"You! Yes, you! Stand still laddy

When we grew up and went to school
There were certain teachers who would
Hurt the children any way they could
By pouring their derision
Upon anything we did
Exposing every weakness
However carefully hidden by the kids
But in the town it was well known
When they got home at night, their fat and
Psychopathic wives would thrash them
Within inches of their lives",/lyric/3180835/Pink+Floyd/The+Happiest+Days+of+Our+Lives,['Pop/Rock'],1:50,"['bleak', 'eerie', 'gloomy', 'menacing', 'nihilistic', 'ominous', 'sardonic', 'cerebral']",The Happiest Days of Our Lives,https://www.allmusic.com/song/the-happiest-days-of-our-lives-mt0042079348
48,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"We don't need no education
We don't need no thought control
No dark sarcasm in the classroom
Teachers leave them kids alone
Hey, teachers, leave them kids alone
All in all it's just another brick in the wall
All in all you're just another brick in the wall

We don't need no education
We don't need no thought control
No dark sarcasm in the classroom
Teachers leave those kids alone
Hey teachers, leave those kids alone
All in all you're just another brick in the wall
All in all you're just another brick in the wall

""Wrong, do it again! Wrong, do it again!""
""If you don't eat yer meat, you can't have any pudding
How can you have any pudding if you don't eat yer meat?""
""You, yes, you behind the bike sheds, stand still, laddy""",/lyric/3447777/Pink+Floyd/Another+Brick+in+the+Wall%2C+Pt.+2,['Pop/Rock'],3:58,"['cold', 'druggy', 'eerie', 'hostile', 'malevolent', 'menacing', 'nihilistic', 'ominous']","Another Brick in the Wall, Pt. 2",https://www.allmusic.com/song/another-brick-in-the-wall-pt-2-mt0042079349
49,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Hey you, out there in the cold
Getting lonely, getting old
Can you feel me?
Hey you, standing in the aisles
With itchy feet and fading smiles
Can you feel me?
Hey you, don't help them to bury the light
Don't give in without a fight

Hey you out there on your own
Sitting naked by the phone
Would you touch me?
Hey you with you ear against the wall
Waiting for someone to call out
Would you touch me?
Hey you, would you help me to carry the stone?
Open your heart, I'm coming home

But it was only fantasy
The wall was too high
As you can see
No matter how he tried
He could not break free
And the worms ate into his brain

Hey you, out there on the road
Always doing what you're told
Can you help me?
Hey you, out there beyond the wall
Breaking bottles in the hall
Can you help me?
Hey you, don't tell me there's no hope at all
Together we stand, divided we fall",/lyric/26025872/Pink+Floyd/Hey+You+%5BBand+Demo%5D+%5BDemo+Version%5D,['Pop/Rock'],4:40,"['acerbic', 'angst-ridden', 'bitter', 'bleak', 'brooding', 'dramatic', 'druggy', 'eerie']",Hey You,https://www.allmusic.com/song/hey-you-mt0042079358
50,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"""Well, only got an hour of daylight left. Better get started""
""Isn't it unsafe to travel at night?""
""It'll be a lot less safe to stay here, your father's gunna pick up our trail before long""
""Can Loca ride?""
""Yeah, I can ride, Margaret, time to go! Maigret, thank you for everything""
""Goodbye Chenga""
""Goodbye miss""
""I'll be back""

Is there anybody out there?",/lyric/26025902/Pink+Floyd/Is+There+Anybody+Out+There%3F+%5BExcerpt+from+Roger+Waters+Original+Demo%5D+%5B,['Pop/Rock'],2:41,"['angst-ridden', 'bitter', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'nostalgic']",Is There Anybody Out There?,https://www.allmusic.com/song/is-there-anybody-out-there-mt0042079359
51,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Hello? Hello? Hello?

Is there anybody in there?
Just nod if you can hear me
Is there anyone at home?
Come on now
I hear you're feeling down
Well I can ease your pain
Get you on your feet again
Relax
I'll need some information first
Just the basic facts
Can you show me where it hurts?

There is no pain you are receding
A distant ship  smoke on the horizon
You are only coming through in waves
Your lips move but I can't hear what you're saying
When I was a child I had a fever
My hands felt just like two balloons
Now I've got that feeling once again
I can't explain you would not understand
This is not how I am
I have become comfortably numb

Okay
Just a little pinprick
There'll be no more, ah
But you may feel a little sick
Can you stand up?
I do believe it's working, good
That'll keep you going through the show
Come on it's time to go

There is no pain you are receding
A distant ship, smoke on the horizon
You are only coming through in waves
Your lips move but I can't hear what you're saying
When I was a child
I caught a fleeting glimpse
Out of the corner of my eye
I turned to look but it was gone
I cannot put my finger on it now
The child is grown
The dream is gone
I have become comfortably numb",/lyric/3447791/Pink+Floyd/Comfortably+Numb,['Pop/Rock'],6:22,"['angst-ridden', 'bitter', 'brooding', 'dramatic', 'druggy', 'eerie', 'gloomy', 'lush']",Comfortably Numb,https://www.allmusic.com/song/comfortably-numb-mt0042079363
52,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Tell me true tell me why was Jesus crucified
Is it for this that daddy died?
Was it for you? was it me?
Did I watch too much t.v.?
Is that a hint of accusation in your eyes?
If it wasn't for the nips
Being so good at building ships
The yards would still be open on the clyde
And it can't be much fun for them
Beneath the rising sun
With all their kids committing suicide
What have we done maggie what have we done
What have we done to England
Should we shout should we scream
""What happened to the post war dream?""
Oh Maggie Maggie what have we do?",/lyric/1530744/Pink+Floyd/The+Post+War+Dream,['Pop/Rock'],3:00,"['acerbic', 'atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'melancholy']",The Post War Dream,https://www.allmusic.com/song/the-post-war-dream-mt0042079371
53,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"They flutter behind you your possible pasts
Some brightened and crazy some frightened and lost
A warning to anyone still in command
Of their possible future to take care
In derelict sidings the poppies entwine
With cattle trucks lying in wait for the next time

Do you remember me? how we used to be?
Do you think we should be closer?

She stood in the doorway the ghost of a smile
Haunting her face like a cheap hotel sign
Her cold eyes imploring the men in their macs
For the gold in their bags or the knives in their backs
Stepping uo boldly one put out his hand
He said, "" I was just a child then now I'm only a man""

Do you remember me? how we used to be?
Do you think we should be closer?

By the cold and religious we were taken in hand
Shown how to feel good and told to feel bad
Tongue tied and terrified we learned how to pray
Now our feelings run deep and cold as the clay
And strung out behind us the banners and flags
Of our possible pasts lie in tatters and rags

Do you remember me? how we used to be?
Do you think we should be closer?",/lyric/1530745/Pink+Floyd/Your+Possible+Pasts,['Pop/Rock'],4:26,"['acerbic', 'atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'melancholy']",Your Possible Pasts,https://www.allmusic.com/song/your-possible-pasts-mt0042079372
54,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"When you're one of the few,
To land on your feet.
What do you do to make ends meet?
(Teach)

Make 'em mad
Make 'em sad
Make 'em add two and two

Make 'em me
Make 'em you
Make 'em do what you want them to

Make 'em laugh
Make 'em cry
Make 'em lay down and die",/lyric/1530746/Pink+Floyd/One+of+the+Few,['Pop/Rock'],1:13,"['acerbic', 'atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'melancholy']",One of the Few,https://www.allmusic.com/song/one-of-the-few-mt0042079373
55,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"It was just before dawn
One miserable morning in black 'forty four
When the forward commander
Was told to sit tight

When he asked that his men be withdrawn
And the Generals gave thanks
As the other ranks held back
The enemy tanks for a while

And the Anzio bridgehead
Was held for the price
Of a few hundred ordinary lives

And kind old King George
Sent mother a note
When he heard that father was gone

It was, I recall
In the form of a scroll
With gold leaf adorned
And I found it one day
In a drawer of old photographs, hidden away

And my eyes still grow damp to remember
His Majesty signed
With his own rubber stamp
It was dark all around
There was frost in the ground
When the tigers broke free
And no one survived
From the Royal Fusiliers Company Z

They were all left behind
Most of them dead
The rest of them dying
And that's how the High Command
Took my daddy from me",/lyric/30604164/Pink+Floyd/When+the+Tigers+Broke+Free,['Pop/Rock'],3:15,"['eerie', 'hypnotic', 'trippy', 'rousing', 'angst-ridden', 'atmospheric', 'autumnal', 'bittersweet']",When the Tigers Broke Free,https://www.allmusic.com/song/when-the-tigers-broke-free-mt0042079374
56,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Jesus, Jesus, what's it all about? 
Trying to clout these little ingrates into shape. 
When I was their age all the lights went out. 
There was no time to whine or mope about. 
And even now part of me flies over 
Dresden at angels one five. 
Though they'll never fathom it begind my 
Sarcasm desperate memories lie. 

Sweetheart sweetheart are you fast asleep? Good. 
Cause that's the only time that I can really speak to you. 
And there is something that I've locked away 
A memory that is too painful 
To withstand the light of day. 

When we came back from the war the banners and 
Flags hung on everyone's door. 
We danced and we sang in the street and 
The church bells rang. 
But burning in my heart 
My memory smolders on 
Of the gunners dying words on the intercom.",/lyric/1530747/Pink+Floyd/The+Hero%27s+Return,['Pop/Rock'],2:42,"['acerbic', 'atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'melancholy']",The Hero's Return,https://www.allmusic.com/song/the-heros-return-mt0042079375
57,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Floating down
Through the clouds
Memories come rushing up to meet me now
But in the space between the heavens
And in the corner of some foreign field
I had a dream
I had a dream

Goodbye Max
Goodbye Ma
After the service
When you're walking slowly to the car
And the silver in her hair shines in the cold november air
You hear the tolling bell
And touch the silk in your lapel
And as the tear drops rise to meet the comfort of the band
You take her frail hand
And hold on to the dream

A place to stay
[Bloke:] ""Oi! A real one...""
Enough to eat
Somewhere old heroes shuffle safely down the street
Where you can speak out loud
About your doubts and fears
And what's more
No-one ever disappears
You never hear their standard issue
Kicking in your door
You can relax on both sides of the tracks
And maniacs don't blow holes in bandsmen by remote control
And everyone has recourse to the law
And no-one kills the children anymore
No-one kills the children anymore

Night after night
Going round and round my brain
His dream is driving me insane
In the corner of some foreign field
The gunner sleeps tonight
What's done is done
We cannot just write off his final scene
Take heed of the dream
Take heed",/lyric/6986734/Pink+Floyd/The+Gunner%27s+Dream,['Pop/Rock'],5:18,"['acerbic', 'atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'melancholy']",The Gunner's Dream,https://www.allmusic.com/song/the-gunners-dream-mt0042079376
58,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Button your lip. Don't let the shield slip. 
Take a fresh grip on your bullet proof mask. 
And if they try to break down your disguise with their questions 
You can hide, hide, hide, 
""I'll tell you what, I'll give you three blacks, and play you for five"" 
""Ta! You was unlucky there son"" 
""Time gentleman!"" 
Behind paranoid eyes. 

You put on our brave face and slip over the road for a jar. 
Fixing your grin as you casually lean on the bar, 
Laughing too loud at the rest of the world 
With the boys in the crowd 
You hide, hide, hide, 
Behind petrified eyes. 

You believed in their stories of fame, fortune and glory. 
Now you're lost in a haze of alcohol soft middle age 
The pie in the sky turned out to be miles too high. 
And you hide, hide, hide, 
Behind brown and mild eyes.",/lyric/1530749/Pink+Floyd/Paranoid+Eyes,['Pop/Rock'],3:41,"['atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'melancholy', 'menacing']",Paranoid Eyes,https://www.allmusic.com/song/paranoid-eyes-mt0042079377
59,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"Take all your overgrown infants away somewhere 
And build them a home, a little place of their own. 
The Fletcher Memorial 
Home for Incurable Tyrants and Kings. 

And they can appear to themselves every day 
On closed circuit T.V. 
To make sure they're still real. 
It's the only connection they feel. 
""Ladies and gentlemen, please welcome, Reagan and Haig, 
Mr. Begin and friend, Mrs. Thatcher, and Paisly, 
""Hello Maggie!"" 
Mr. Brezhnev and party. 
""Who's the bald chap?"" 
The ghost of McCarthy, 
The memories of Nixon. 
""Good-bye!"" 
And now, adding color, a group of anonymous latin- 
American Meat packing glitterati. 

Did they expect us to treat them with any respect? 
They can polish their medals and sharpen their 
Smiles, and amuse themselves playing games for awhile. 
Boom boom, bang bang, lie down you're dead. 

Safe in the permanent gaze of a cold glass eye 
With their favorite toys 
They'll be good girls and boys 
In the Fletcher Memorial Home for colonial 
Wasters of life and limb. 

Is everyone in? 
Are you having a nice time? 
Now the final solution can be applied.",/lyric/1530751/Pink+Floyd/The+Fletcher+Memorial+Home,['Pop/Rock'],4:10,"['acerbic', 'atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'melancholy']",The Fletcher Memorial Home,https://www.allmusic.com/song/the-fletcher-memorial-home-mt0042079379
60,Pink Floyd,eerie,Discovery,/album/discovery-mw0002185066,"They disembarked in 45 
And no-one spoke and no-one smiled 
There were to many spaces in the line. 
Gathered at the cenotaph 
All agreed with the hand on heart 
To sheath the sacrificial Knifes. 
But now 
She stands upon Southampton dock 
With her handkerchief 
And her summer frock clings 
To her wet body in the rain. 
In quiet desperation knuckles 
White upon the slippery reins 
She bravely waves the boys Goodbye again. 

And still the dark stain spreads between 
His shoulder blades. 
A mute reminder of the poppy fields and graves. 
And when the fight was over 
We spent what they had made. 
But in the bottom of our hearts 
We felt the final cut.",/lyric/1530752/Pink+Floyd/Southampton+Dock,['Pop/Rock'],2:12,"['acerbic', 'atmospheric', 'bleak', 'brooding', 'dramatic', 'eerie', 'gloomy', 'literate']",Southampton Dock,https://www.allmusic.com/song/southampton-dock-mt0042079380
